170998,Shot Chart Detail,21800109,506,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,59,-66,594,1,0,20181031,LAL,DAL
170999,Shot Chart Detail,21800109,532,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,10,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,7,1,1,20181031,LAL,DAL
171000,Shot Chart Detail,21800109,551,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,9,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,84,163,1,0,20181031,LAL,DAL
171001,Shot Chart Detail,21800132,160,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,1,23,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,27,106,1,1,20181103,POR,LAL
171002,Shot Chart Detail,21800132,163,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,0,59,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,25,1,0,20181103,POR,LAL
171003,Shot Chart Detail,21800132,192,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,11,46,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,15,1,1,20181103,POR,LAL
171004,Shot Chart Detail,21800132,252,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,7,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,3,247,1,1,20181103,POR,LAL
171005,Shot Chart Detail,21800132,255,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,6,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20181103,POR,LAL
171006,Shot Chart Detail,21800132,470,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,4,14,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,49,39,1,1,20181103,POR,LAL
171007,Shot Chart Detail,21800132,486,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,2,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,1,1,1,20181103,POR,LAL
171008,Shot Chart Detail,21800132,540,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,10,44,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,4,1,1,20181103,POR,LAL
171009,Shot Chart Detail,21800132,567,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,9,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,30,160,1,1,20181103,POR,LAL
171010,Shot Chart Detail,21800132,570,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,8,47,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-22,53,1,0,20181103,POR,LAL
171011,Shot Chart Detail,21800139,111,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,3,31,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,0,20181104,LAL,TOR
171012,Shot Chart Detail,21800139,162,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,1,1,1,20181104,LAL,TOR
171013,Shot Chart Detail,21800139,187,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,10,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,21,1,1,20181104,LAL,TOR
171014,Shot Chart Detail,21800139,191,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,10,2,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,10,1,0,20181104,LAL,TOR
171015,Shot Chart Detail,21800139,344,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,0,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,-1,1,0,20181104,LAL,TOR
171016,Shot Chart Detail,21800139,502,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,0,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-8,37,1,0,20181104,LAL,TOR
171017,Shot Chart Detail,21800139,517,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,11,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,22,1,0,20181104,LAL,TOR
171018,Shot Chart Detail,21800139,564,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,8,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,203,193,1,1,20181104,LAL,TOR
171019,Shot Chart Detail,21800139,570,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,7,13,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,32,1,1,20181104,LAL,TOR
