id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,current_team
136016,Shot Chart Detail,21801033,249,203897,Zach LaVine,1610612741,Chicago Bulls,2,5,43,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,84,262,1,0,20190315,LAC,CHI,Bulls
136017,Shot Chart Detail,21801033,252,203897,Zach LaVine,1610612741,Chicago Bulls,2,5,1,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,17,50,1,1,20190315,LAC,CHI,Bulls
136018,Shot Chart Detail,21801033,322,203897,Zach LaVine,1610612741,Chicago Bulls,2,1,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,67,1,0,20190315,LAC,CHI,Bulls
136019,Shot Chart Detail,21801033,329,203897,Zach LaVine,1610612741,Chicago Bulls,2,0,38,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,150,122,1,0,20190315,LAC,CHI,Bulls
136020,Shot Chart Detail,21801033,352,203897,Zach LaVine,1610612741,Chicago Bulls,3,10,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,233,1,0,20190315,LAC,CHI,Bulls
136021,Shot Chart Detail,21801033,423,203897,Zach LaVine,1610612741,Chicago Bulls,3,5,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,136,71,1,0,20190315,LAC,CHI,Bulls
136022,Shot Chart Detail,21801033,427,203897,Zach LaVine,1610612741,Chicago Bulls,3,5,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,13,1,1,20190315,LAC,CHI,Bulls
136023,Shot Chart Detail,21801033,458,203897,Zach LaVine,1610612741,Chicago Bulls,3,3,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,26,1,0,20190315,LAC,CHI,Bulls
136024,Shot Chart Detail,21801033,503,203897,Zach LaVine,1610612741,Chicago Bulls,3,0,47,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,17,1,1,20190315,LAC,CHI,Bulls
136025,Shot Chart Detail,21801033,683,203897,Zach LaVine,1610612741,Chicago Bulls,4,2,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,12,1,0,20190315,LAC,CHI,Bulls
136026,Shot Chart Detail,21801033,721,203897,Zach LaVine,1610612741,Chicago Bulls,4,0,10,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20190315,LAC,CHI,Bulls
136027,Shot Chart Detail,21801047,43,203897,Zach LaVine,1610612741,Chicago Bulls,1,8,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,95,237,1,1,20190317,SAC,CHI,Bulls
136028,Shot Chart Detail,21801047,50,203897,Zach LaVine,1610612741,Chicago Bulls,1,7,39,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,11,153,1,1,20190317,SAC,CHI,Bulls
136029,Shot Chart Detail,21801047,71,203897,Zach LaVine,1610612741,Chicago Bulls,1,6,12,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-30,38,1,1,20190317,SAC,CHI,Bulls
136030,Shot Chart Detail,21801047,78,203897,Zach LaVine,1610612741,Chicago Bulls,1,5,30,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-143,246,1,0,20190317,SAC,CHI,Bulls
136031,Shot Chart Detail,21801047,97,203897,Zach LaVine,1610612741,Chicago Bulls,1,4,6,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,53,1,0,20190317,SAC,CHI,Bulls
136032,Shot Chart Detail,21801047,108,203897,Zach LaVine,1610612741,Chicago Bulls,1,2,57,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,54,66,1,0,20190317,SAC,CHI,Bulls
